id,data,categoria,descricao,valor,forma_pagamento
1790,2024-08-22,Vestuário,Roupas,139.71,Boleto
1791,2024-08-23,Educação,Mensalidade curso,799.42,Pix
1792,2024-08-23,Educação,Livros,264.15,Pix
1793,2024-08-23,Transporte,Pedágio,77.03,Cartão de crédito
1794,2024-08-24,Outros,Diversos,249.9,Boleto
1795,2024-08-24,Transporte,Pedágio,173.36,Pix
1796,2024-08-24,Lazer,Viagem,185.45,Cartão de débito
1797,2024-08-24,Alimentação,Supermercado,68.75,Cartão de crédito
1798,2024-08-24,Saúde,Consulta médica,396.49,Cartão de débito
1799,2024-08-24,Lazer,Cinema,19.05,Boleto
1800,2024-08-24,Vestuário,Roupas,216.01,Pix
1801,2024-08-25,Lazer,Bar,277.62,Dinheiro
1802,2024-08-25,Vestuário,Acessórios,220.95,Pix
1803,2024-08-26,Outros,Diversos,135.91,Cartão de crédito
1804,2024-08-26,Saúde,Farmácia,126.61,Dinheiro
1805,2024-08-26,Vestuário,Acessórios,384.06,Boleto
1806,2024-08-27,Moradia,Condomínio,143.17,Cartão de débito
1807,2024-08-27,Lazer,Viagem,41.98,Pix
1808,2024-08-28,Alimentação,Padaria,158.61,Boleto
1809,2024-08-28,Saúde,Dentista,545.61,Dinheiro
1810,2024-08-28,Alimentação,Supermercado,182.58,Dinheiro
1811,2024-08-29,Outros,Diversos,47.01,Boleto
1812,2024-08-29,Educação,Plataforma online,668.01,Boleto
1813,2024-08-30,Transporte,Manutenção do veículo,149.95,Dinheiro
1814,2024-08-31,Alimentação,Delivery,31.81,Boleto
1815,2024-08-31,Lazer,Show,256.76,Dinheiro
1816,2024-08-31,Serviços,Assinatura de app,213.27,Pix
1817,2024-09-01,Lazer,Bar,40.84,Dinheiro
1818,2024-09-01,Transporte,Combustível,164.39,Cartão de crédito
1819,2024-09-01,Vestuário,Roupas,116.02,Dinheiro
1820,2024-09-01,Lazer,Streaming,195.83,Boleto
1821,2024-09-02,Saúde,Exames,214.6,Cartão de débito
1822,2024-09-02,Alimentação,Lanchonete,44.08,Cartão de débito
1823,2024-09-03,Moradia,Internet,2130.19,Boleto
1824,2024-09-03,Saúde,Dentista,178.79,Dinheiro
1825,2024-09-03,Alimentação,Restaurante,201.49,Boleto
1826,2024-09-03,Alimentação,Padaria,163.16,Boleto
1827,2024-09-04,Lazer,Streaming,264.61,Pix
1828,2024-09-04,Alimentação,Feira,181.88,Pix
1829,2024-09-04,Transporte,Ônibus,124.0,Cartão de débito
1830,2024-09-05,Serviços,Salão de beleza,286.17,Boleto
1831,2024-09-05,Educação,Mensalidade curso,684.35,Cartão de crédito
1832,2024-09-05,Moradia,Gás,2179.81,Boleto
1833,2024-09-05,Transporte,Pedágio,92.92,Cartão de crédito
1834,2024-09-06,Lazer,Bar,274.86,Pix
1835,2024-09-07,Alimentação,Delivery,85.36,Dinheiro
1836,2024-09-08,Alimentação,Supermercado,122.92,Pix
1837,2024-09-08,Transporte,Manutenção do veículo,146.54,Cartão de débito
1838,2024-09-08,Alimentação,Restaurante,199.74,Pix
1839,2024-09-08,Lazer,Show,182.06,Dinheiro
1840,2024-09-08,Serviços,Lavanderia,363.3,Cartão de débito
1841,2024-09-09,Alimentação,Restaurante,163.61,Pix
1842,2024-09-09,Saúde,Exames,25.99,Boleto
1843,2024-09-09,Saúde,Plano de saúde,818.7,Dinheiro
1844,2024-09-09,Alimentação,Supermercado,93.72,Cartão de crédito
1845,2024-09-10,Transporte,Pedágio,20.98,Boleto
1846,2024-09-10,Saúde,Exames,444.06,Cartão de crédito
1847,2024-09-10,Transporte,Manutenção do veículo,52.27,Cartão de crédito
1848,2024-09-10,Moradia,Água,1568.86,Cartão de crédito
1849,2024-09-11,Moradia,Aluguel,1761.36,Boleto
1850,2024-09-11,Educação,Plataforma online,286.84,Pix
1851,2024-09-11,Alimentação,Delivery,149.56,Boleto
1852,2024-09-11,Alimentação,Lanchonete,102.87,Boleto
1853,2024-09-11,Vestuário,Calçados,348.46,Dinheiro
1854,2024-09-12,Lazer,Show,269.02,Cartão de débito
1855,2024-09-12,Lazer,Streaming,18.99,Dinheiro
1856,2024-09-13,Vestuário,Roupas,115.41,Boleto
1857,2024-09-13,Serviços,Salão de beleza,95.41,Pix
1858,2024-09-13,Alimentação,Padaria,75.3,Dinheiro
1859,2024-09-13,Transporte,Aplicativo de transporte,37.21,Boleto
1860,2024-09-14,Serviços,Assinatura de app,270.31,Dinheiro
1861,2024-09-15,Educação,Livros,526.07,Cartão de débito
1862,2024-09-15,Alimentação,Delivery,151.55,Cartão de débito
1863,2024-09-15,Moradia,Água,445.06,Cartão de débito
1864,2024-09-16,Educação,Plataforma online,346.12,Pix
1865,2024-09-16,Transporte,Estacionamento,16.06,Pix
1866,2024-09-16,Moradia,Energia elétrica,2109.56,Boleto
1867,2024-09-17,Transporte,Combustível,67.75,Cartão de débito
1868,2024-09-17,Educação,Livros,676.86,Dinheiro
1869,2024-09-17,Educação,Mensalidade curso,821.13,Boleto
1870,2024-09-17,Saúde,Plano de saúde,686.7,Pix
1871,2024-09-17,Alimentação,Padaria,218.47,Cartão de débito
1872,2024-09-18,Outros,Presente,203.7,Boleto
1873,2024-09-18,Transporte,Aplicativo de transporte,124.11,Dinheiro
1874,2024-09-18,Outros,Imprevisto,227.22,Cartão de débito
1875,2024-09-19,Transporte,Manutenção do veículo,73.77,Pix
1876,2024-09-19,Vestuário,Calçados,361.44,Cartão de débito
1877,2024-09-20,Educação,Material escolar,546.63,Cartão de crédito
1878,2024-09-20,Alimentação,Delivery,41.75,Cartão de débito
1879,2024-09-20,Serviços,Lavanderia,358.16,Cartão de débito
1880,2024-09-20,Alimentação,Supermercado,190.7,Dinheiro
1881,2024-09-20,Lazer,Bar,305.51,Boleto
1882,2024-09-20,Alimentação,Supermercado,144.29,Cartão de crédito
1883,2024-09-21,Saúde,Dentista,342.2,Boleto
1884,2024-09-21,Transporte,Estacionamento,172.54,Cartão de débito
1885,2024-09-21,Moradia,Água,990.35,Dinheiro
1886,2024-09-21,Saúde,Exames,453.76,Dinheiro
1887,2024-09-21,Transporte,Aplicativo de transporte,174.65,Dinheiro
1888,2024-09-22,Saúde,Farmácia,360.01,Pix
1889,2024-09-22,Vestuário,Calçados,239.89,Dinheiro
1890,2024-09-22,Lazer,Cinema,277.29,Cartão de crédito
1891,2024-09-22,Alimentação,Supermercado,32.14,Boleto
1892,2024-09-22,Serviços,Assinatura de app,374.96,Boleto
1893,2024-09-22,Outros,Diversos,109.37,Pix
1894,2024-09-22,Transporte,Combustível,62.51,Dinheiro
1895,2024-09-23,Alimentação,Lanchonete,36.93,Cartão de crédito
1896,2024-09-23,Educação,Livros,671.05,Boleto
1897,2024-09-24,Alimentação,Lanchonete,144.39,Cartão de débito
1898,2024-09-24,Moradia,Energia elétrica,1541.97,Cartão de crédito
1899,2024-09-24,Alimentação,Supermercado,38.37,Dinheiro
1900,2024-09-24,Vestuário,Roupas,203.93,Pix
1901,2024-09-24,Transporte,Estacionamento,103.35,Pix
1902,2024-09-24,Alimentação,Restaurante,119.8,Pix
1903,2024-09-24,Lazer,Cinema,295.78,Boleto
1904,2024-09-25,Transporte,Estacionamento,96.45,Dinheiro
1905,2024-09-25,Educação,Mensalidade curso,671.23,Dinheiro
1906,2024-09-25,Educação,Livros,850.0,Dinheiro
1907,2024-09-25,Vestuário,Acessórios,270.53,Dinheiro
1908,2024-09-25,Saúde,Dentista,650.03,Boleto
1909,2024-09-25,Transporte,Aplicativo de transporte,131.94,Boleto
1910,2024-09-26,Alimentação,Supermercado,88.6,Dinheiro
1911,2024-09-26,Educação,Plataforma online,629.02,Dinheiro
1912,2024-09-26,Alimentação,Delivery,207.39,Cartão de débito
1913,2024-09-26,Moradia,Água,282.82,Boleto
1914,2024-09-26,Serviços,Manutenção doméstica,81.91,Boleto
1915,2024-09-27,Alimentação,Supermercado,211.82,Cartão de débito
1916,2024-09-27,Serviços,Salão de beleza,373.17,Boleto
1917,2024-09-27,Educação,Mensalidade curso,349.05,Dinheiro
1918,2024-09-27,Moradia,Aluguel,595.48,Cartão de crédito
1919,2024-09-27,Outros,Doação,23.69,Boleto
1920,2024-09-28,Transporte,Ônibus,11.98,Dinheiro
1921,2024-09-28,Educação,Plataforma online,731.76,Dinheiro
1922,2024-09-29,Educação,Mensalidade curso,164.82,Boleto
1923,2024-09-29,Lazer,Jogos,58.11,Cartão de crédito
1924,2024-09-30,Lazer,Cinema,51.24,Dinheiro
1925,2024-09-30,Educação,Material escolar,280.71,Dinheiro
1926,2024-09-30,Lazer,Show,93.06,Cartão de débito
1927,2024-10-01,Outros,Imprevisto,99.68,Boleto
1928,2024-10-02,Alimentação,Restaurante,150.39,Cartão de débito
1929,2024-10-02,Transporte,Manutenção do veículo,98.36,Cartão de débito
1930,2024-10-02,Outros,Imprevisto,144.02,Cartão de crédito
1931,2024-10-02,Vestuário,Roupas,351.33,Pix
1932,2024-10-02,Alimentação,Feira,155.9,Pix
1933,2024-10-03,Lazer,Bar,246.62,Cartão de crédito
1934,2024-10-03,Educação,Mensalidade curso,545.82,Pix
1935,2024-10-03,Educação,Livros,291.55,Cartão de crédito
1936,2024-10-03,Alimentação,Feira,56.13,Cartão de débito
1937,2024-10-03,Serviços,Assinatura de app,72.41,Cartão de crédito
1938,2024-10-03,Educação,Plataforma online,541.3,Cartão de débito
1939,2024-10-04,Educação,Plataforma online,321.13,Cartão de crédito
1940,2024-10-04,Moradia,Energia elétrica,1914.28,Dinheiro
1941,2024-10-04,Saúde,Farmácia,127.15,Dinheiro
1942,2024-10-05,Saúde,Farmácia,705.83,Cartão de débito
1943,2024-10-06,Lazer,Viagem,251.25,Cartão de débito
1944,2024-10-06,Saúde,Consulta médica,759.91,Cartão de crédito
1945,2024-10-06,Alimentação,Lanchonete,167.64,Pix
1946,2024-10-06,Alimentação,Supermercado,193.32,Cartão de débito
1947,2024-10-07,Outros,Presente,140.48,Dinheiro
1948,2024-10-07,Saúde,Exames,619.46,Pix
1949,2024-10-07,Moradia,Aluguel,1439.13,Dinheiro
1950,2024-10-08,Educação,Mensalidade curso,99.98,Boleto
1951,2024-10-08,Transporte,Pedágio,147.14,Dinheiro
1952,2024-10-08,Lazer,Jogos,221.76,Cartão de débito
1953,2024-10-09,Alimentação,Delivery,57.99,Pix
1954,2024-10-10,Lazer,Bar,212.53,Boleto
1955,2024-10-10,Moradia,Internet,1618.84,Cartão de débito
1956,2024-10-10,Transporte,Ônibus,160.08,Boleto
1957,2024-10-10,Transporte,Pedágio,13.01,Pix
1958,2024-10-10,Lazer,Show,73.75,Boleto
1959,2024-10-10,Moradia,Aluguel,1312.22,Pix
1960,2024-10-10,Serviços,Assinatura de app,408.1,Pix
1961,2024-10-11,Moradia,Aluguel,666.56,Pix
1962,2024-10-11,Transporte,Combustível,113.57,Cartão de crédito
1963,2024-10-12,Vestuário,Acessórios,336.99,Cartão de débito
1964,2024-10-13,Transporte,Manutenção do veículo,13.08,Boleto
1965,2024-10-13,Transporte,Pedágio,145.37,Cartão de débito
1966,2024-10-14,Alimentação,Feira,50.13,Dinheiro
1967,2024-10-14,Moradia,Gás,1039.87,Boleto
1968,2024-10-15,Serviços,Assinatura de app,72.5,Pix
1969,2024-10-15,Saúde,Exames,581.46,Cartão de crédito
1970,2024-10-15,Saúde,Exames,531.9,Boleto
1971,2024-10-15,Outros,Presente,218.07,Dinheiro
1972,2024-10-16,Alimentação,Restaurante,167.02,Cartão de débito
1973,2024-10-16,Saúde,Plano de saúde,189.1,Cartão de débito
1974,2024-10-16,Alimentação,Padaria,197.24,Pix
1975,2024-10-16,Transporte,Estacionamento,73.01,Boleto
1976,2024-10-16,Outros,Doação,165.8,Boleto
1977,2024-10-16,Saúde,Consulta médica,797.77,Pix
1978,2024-10-16,Outros,Doação,33.39,Cartão de débito
1979,2024-10-17,Saúde,Consulta médica,658.42,Dinheiro
1980,2024-10-17,Transporte,Combustível,98.58,Boleto
1981,2024-10-17,Alimentação,Padaria,131.48,Dinheiro
1982,2024-10-18,Moradia,Aluguel,866.97,Boleto
1983,2024-10-18,Educação,Mensalidade curso,640.64,Dinheiro
1984,2024-10-18,Educação,Mensalidade curso,503.87,Boleto
1985,2024-10-19,Outros,Imprevisto,125.91,Pix
1986,2024-10-19,Vestuário,Acessórios,365.46,Boleto
1987,2024-10-20,Moradia,Condomínio,641.55,Boleto
1988,2024-10-20,Moradia,Condomínio,1917.72,Cartão de crédito
1989,2024-10-20,Vestuário,Acessórios,347.14,Boleto
1990,2024-10-20,Educação,Material escolar,755.08,Dinheiro
1991,2024-10-20,Saúde,Exames,762.07,Boleto
1992,2024-10-21,Outros,Imprevisto,95.46,Dinheiro
1993,2024-10-21,Vestuário,Calçados,45.45,Pix
1994,2024-10-21,Alimentação,Lanchonete,37.56,Pix
1995,2024-10-21,Outros,Presente,41.72,Pix
1996,2024-10-22,Vestuário,Roupas,122.14,Pix
1997,2024-10-22,Vestuário,Roupas,250.68,Boleto
1998,2024-10-22,Transporte,Pedágio,106.27,Pix
1999,2024-10-22,Outros,Presente,155.4,Cartão de débito
2000,2024-10-22,Outros,Doação,34.06,Cartão de crédito
2001,2024-10-23,Alimentação,Restaurante,199.07,Dinheiro
2002,2024-10-23,Serviços,Salão de beleza,312.22,Cartão de crédito
2003,2024-10-24,Alimentação,Lanchonete,107.21,Cartão de crédito
2004,2024-10-24,Saúde,Farmácia,258.21,Dinheiro
2005,2024-10-24,Vestuário,Acessórios,58.13,Cartão de débito
2006,2024-10-26,Moradia,Aluguel,376.33,Pix
2007,2024-10-26,Transporte,Manutenção do veículo,128.15,Pix
2008,2024-10-26,Moradia,Energia elétrica,498.27,Cartão de crédito
2009,2024-10-28,Lazer,Viagem,83.8,Cartão de crédito
2010,2024-10-28,Moradia,Condomínio,978.97,Cartão de débito
2011,2024-10-29,Serviços,Manutenção doméstica,180.78,Cartão de crédito
2012,2024-10-30,Outros,Imprevisto,220.82,Cartão de débito
2013,2024-10-30,Moradia,Água,1531.56,Dinheiro
2014,2024-10-30,Outros,Imprevisto,10.13,Pix
2015,2024-10-31,Serviços,Lavanderia,76.94,Boleto
2016,2024-10-31,Alimentação,Padaria,200.97,Cartão de crédito
2017,2024-10-31,Educação,Plataforma online,551.33,Cartão de débito
2018,2024-11-01,Alimentação,Delivery,87.83,Pix
2019,2024-11-02,Saúde,Dentista,612.07,Cartão de crédito
2020,2024-11-02,Alimentação,Restaurante,149.09,Dinheiro
2021,2024-11-04,Alimentação,Feira,219.68,Pix
2022,2024-11-04,Moradia,Aluguel,2179.26,Cartão de débito
2023,2024-11-04,Serviços,Lavanderia,292.66,Pix
2024,2024-11-04,Outros,Imprevisto,154.45,Pix
2025,2024-11-04,Educação,Livros,505.4,Dinheiro
2026,2024-11-05,Lazer,Show,21.86,Cartão de débito
2027,2024-11-05,Moradia,Energia elétrica,1792.62,Cartão de débito
2028,2024-11-05,Outros,Presente,53.14,Pix
2029,2024-11-05,Alimentação,Feira,131.57,Cartão de crédito
2030,2024-11-05,Serviços,Assinatura de app,106.72,Cartão de crédito
2031,2024-11-05,Saúde,Exames,140.38,Pix
2032,2024-11-05,Transporte,Estacionamento,151.73,Cartão de débito
2033,2024-11-06,Serviços,Lavanderia,90.18,Pix
2034,2024-11-06,Saúde,Farmácia,73.89,Pix
2035,2024-11-06,Educação,Plataforma online,452.6,Dinheiro
2036,2024-11-06,Alimentação,Restaurante,32.01,Cartão de crédito
2037,2024-11-07,Moradia,Aluguel,1704.03,Cartão de débito
2038,2024-11-07,Alimentação,Restaurante,47.05,Cartão de débito
2039,2024-11-07,Alimentação,Feira,123.91,Boleto
2040,2024-11-07,Alimentação,Supermercado,157.66,Pix
2041,2024-11-08,Transporte,Aplicativo de transporte,139.1,Boleto
2042,2024-11-08,Lazer,Jogos,161.99,Dinheiro
2043,2024-11-08,Moradia,Água,1746.7,Cartão de crédito
2044,2024-11-09,Alimentação,Supermercado,146.1,Cartão de crédito
2045,2024-11-09,Moradia,Condomínio,878.87,Dinheiro
2046,2024-11-09,Outros,Diversos,66.83,Pix
2047,2024-11-09,Alimentação,Padaria,43.51,Dinheiro
2048,2024-11-09,Saúde,Consulta médica,225.77,Cartão de crédito
2049,2024-11-09,Vestuário,Roupas,122.47,Cartão de débito
2050,2024-11-10,Vestuário,Roupas,284.29,Dinheiro
2051,2024-11-10,Educação,Plataforma online,339.08,Boleto
2052,2024-11-10,Educação,Plataforma online,192.36,Boleto
2053,2024-11-12,Saúde,Plano de saúde,169.67,Pix
2054,2024-11-12,Moradia,Energia elétrica,1374.92,Pix
2055,2024-11-13,Moradia,Internet,790.42,Boleto
2056,2024-11-13,Alimentação,Delivery,113.26,Pix
2057,2024-11-14,Saúde,Plano de saúde,522.71,Cartão de crédito
2058,2024-11-15,Transporte,Manutenção do veículo,99.75,Cartão de débito
2059,2024-11-15,Transporte,Pedágio,47.06,Boleto
2060,2024-11-16,Serviços,Manutenção doméstica,409.16,Cartão de débito
2061,2024-11-16,Alimentação,Delivery,110.5,Boleto
2062,2024-11-17,Alimentação,Restaurante,69.73,Pix
2063,2024-11-17,Serviços,Salão de beleza,373.24,Cartão de débito
2064,2024-11-17,Lazer,Cinema,162.85,Cartão de crédito
2065,2024-11-17,Alimentação,Padaria,42.83,Dinheiro
2066,2024-11-18,Educação,Livros,370.61,Cartão de crédito
2067,2024-11-18,Lazer,Cinema,70.08,Boleto
2068,2024-11-19,Lazer,Jogos,29.85,Cartão de crédito
2069,2024-11-19,Alimentação,Delivery,92.42,Cartão de débito
2070,2024-11-19,Alimentação,Delivery,128.94,Dinheiro
2071,2024-11-19,Lazer,Cinema,187.37,Boleto
2072,2024-11-20,Educação,Mensalidade curso,75.99,Cartão de débito
2073,2024-11-20,Lazer,Bar,105.72,Boleto
2074,2024-11-20,Lazer,Bar,119.31,Cartão de débito
2075,2024-11-20,Outros,Diversos,53.4,Dinheiro
2076,2024-11-20,Alimentação,Supermercado,124.55,Dinheiro
2077,2024-11-21,Lazer,Show,271.62,Dinheiro
2078,2024-11-21,Transporte,Estacionamento,14.02,Pix
2079,2024-11-22,Serviços,Assinatura de app,213.81,Boleto
2080,2024-11-22,Transporte,Manutenção do veículo,9.38,Pix
2081,2024-11-22,Saúde,Farmácia,389.7,Boleto
2082,2024-11-23,Alimentação,Restaurante,165.39,Pix
2083,2024-11-23,Transporte,Ônibus,176.11,Cartão de crédito
2084,2024-11-24,Saúde,Exames,627.91,Dinheiro
2085,2024-11-25,Moradia,Gás,614.23,Boleto
2086,2024-11-25,Transporte,Aplicativo de transporte,98.78,Boleto
2087,2024-11-25,Transporte,Combustível,97.79,Cartão de crédito
2088,2024-11-25,Moradia,Água,1366.34,Boleto
2089,2024-11-26,Vestuário,Calçados,82.88,Cartão de crédito
2090,2024-11-27,Moradia,Água,214.68,Boleto
2091,2024-11-27,Lazer,Cinema,281.31,Boleto
2092,2024-11-28,Transporte,Pedágio,105.2,Cartão de crédito
2093,2024-11-28,Alimentação,Padaria,91.36,Dinheiro
2094,2024-11-28,Moradia,Aluguel,1324.07,Dinheiro
2095,2024-11-29,Serviços,Manutenção doméstica,380.42,Cartão de crédito
2096,2024-11-29,Serviços,Assinatura de app,499.73,Pix
2097,2024-11-30,Transporte,Aplicativo de transporte,164.75,Cartão de débito
2098,2024-11-30,Moradia,Gás,2194.21,Cartão de débito
2099,2024-11-30,Transporte,Pedágio,151.89,Pix
2100,2024-11-30,Vestuário,Acessórios,104.35,Cartão de débito
2101,2024-12-01,Educação,Plataforma online,118.02,Cartão de débito
2102,2024-12-01,Saúde,Farmácia,79.42,Pix
2103,2024-12-01,Educação,Livros,592.71,Boleto
2104,2024-12-02,Moradia,Gás,1554.23,Cartão de débito
2105,2024-12-02,Transporte,Combustível,101.62,Pix
2106,2024-12-02,Transporte,Combustível,137.6,Cartão de crédito
2107,2024-12-02,Transporte,Ônibus,165.33,Cartão de crédito
2108,2024-12-02,Lazer,Bar,125.57,Boleto
2109,2024-12-02,Moradia,Condomínio,507.61,Dinheiro
2110,2024-12-03,Transporte,Manutenção do veículo,128.32,Cartão de crédito
2111,2024-12-03,Lazer,Cinema,154.44,Boleto
2112,2024-12-03,Educação,Mensalidade curso,887.07,Cartão de crédito
2113,2024-12-04,Transporte,Pedágio,122.67,Cartão de débito
2114,2024-12-04,Alimentação,Feira,31.29,Cartão de débito
2115,2024-12-04,Outros,Imprevisto,116.55,Pix
2116,2024-12-04,Educação,Mensalidade curso,409.34,Cartão de débito
2117,2024-12-04,Serviços,Salão de beleza,414.94,Dinheiro
2118,2024-12-05,Transporte,Aplicativo de transporte,26.94,Cartão de crédito
2119,2024-12-05,Saúde,Exames,167.3,Cartão de crédito
2120,2024-12-06,Saúde,Consulta médica,265.29,Pix
2121,2024-12-06,Lazer,Streaming,174.76,Dinheiro
2122,2024-12-06,Educação,Livros,64.42,Cartão de crédito
2123,2024-12-07,Alimentação,Delivery,78.9,Pix
2124,2024-12-07,Alimentação,Feira,59.36,Pix
2125,2024-12-07,Transporte,Aplicativo de transporte,82.59,Pix
2126,2024-12-07,Alimentação,Lanchonete,202.81,Pix
2127,2024-12-07,Alimentação,Supermercado,106.08,Boleto
2128,2024-12-07,Serviços,Assinatura de app,403.95,Cartão de crédito
2129,2024-12-07,Vestuário,Acessórios,388.45,Boleto
2130,2024-12-07,Transporte,Ônibus,143.28,Pix
2131,2024-12-07,Transporte,Combustível,14.17,Cartão de crédito
2132,2024-12-08,Alimentação,Padaria,117.87,Dinheiro
2133,2024-12-08,Alimentação,Lanchonete,188.65,Cartão de débito
2134,2024-12-08,Alimentação,Lanchonete,59.17,Dinheiro
2135,2024-12-08,Transporte,Estacionamento,10.72,Pix
2136,2024-12-08,Educação,Material escolar,345.73,Cartão de débito
2137,2024-12-09,Transporte,Ônibus,121.19,Dinheiro
2138,2024-12-09,Transporte,Pedágio,174.34,Dinheiro
2139,2024-12-09,Transporte,Combustível,100.13,Cartão de crédito
2140,2024-12-10,Transporte,Estacionamento,121.86,Pix
2141,2024-12-10,Educação,Plataforma online,883.1,Dinheiro
2142,2024-12-10,Educação,Plataforma online,599.16,Cartão de crédito
2143,2024-12-10,Transporte,Aplicativo de transporte,114.19,Dinheiro
2144,2024-12-11,Alimentação,Feira,29.52,Cartão de crédito
2145,2024-12-11,Serviços,Manutenção doméstica,314.58,Cartão de débito
2146,2024-12-11,Vestuário,Acessórios,175.55,Boleto
2147,2024-12-12,Educação,Livros,920.66,Pix
2148,2024-12-12,Alimentação,Delivery,25.68,Cartão de débito
2149,2024-12-12,Alimentação,Delivery,56.77,Pix
2150,2024-12-13,Lazer,Cinema,130.13,Dinheiro
2151,2024-12-14,Lazer,Bar,274.34,Cartão de crédito
2152,2024-12-14,Lazer,Viagem,30.88,Cartão de crédito
2153,2024-12-14,Serviços,Lavanderia,356.53,Cartão de crédito
2154,2024-12-15,Moradia,Condomínio,669.09,Pix
2155,2024-12-15,Outros,Doação,140.18,Cartão de crédito
2156,2024-12-15,Moradia,Internet,1010.0,Cartão de crédito
2157,2024-12-15,Lazer,Viagem,290.18,Dinheiro
2158,2024-12-15,Educação,Plataforma online,174.57,Cartão de débito
2159,2024-12-16,Moradia,Condomínio,2101.27,Cartão de crédito
2160,2024-12-16,Transporte,Combustível,34.66,Pix
2161,2024-12-17,Transporte,Manutenção do veículo,69.56,Boleto
2162,2024-12-17,Moradia,Internet,657.16,Dinheiro
2163,2024-12-17,Transporte,Pedágio,176.14,Dinheiro
2164,2024-12-18,Vestuário,Roupas,126.82,Dinheiro
2165,2024-12-18,Lazer,Viagem,126.35,Pix
2166,2024-12-18,Lazer,Streaming,296.56,Dinheiro
2167,2024-12-18,Saúde,Plano de saúde,257.65,Boleto
2168,2024-12-19,Alimentação,Feira,193.79,Cartão de débito
2169,2024-12-20,Alimentação,Restaurante,167.73,Pix
2170,2024-12-20,Lazer,Viagem,49.76,Cartão de crédito
2171,2024-12-21,Alimentação,Padaria,202.6,Pix
2172,2024-12-21,Moradia,Internet,419.99,Dinheiro
2173,2024-12-21,Saúde,Farmácia,832.42,Pix
2174,2024-12-21,Educação,Mensalidade curso,822.95,Dinheiro
2175,2024-12-22,Alimentação,Lanchonete,159.52,Dinheiro
2176,2024-12-22,Outros,Presente,104.94,Pix
2177,2024-12-22,Vestuário,Roupas,253.89,Cartão de crédito
2178,2024-12-22,Alimentação,Restaurante,160.41,Cartão de débito
2179,2024-12-22,Transporte,Combustível,131.37,Pix
2180,2024-12-23,Moradia,Aluguel,100.5,Cartão de débito
2181,2024-12-23,Moradia,Aluguel,1384.54,Cartão de crédito
2182,2024-12-23,Moradia,Gás,372.71,Cartão de crédito
2183,2024-12-24,Transporte,Combustível,155.43,Cartão de débito
2184,2024-12-25,Alimentação,Feira,59.84,Pix
2185,2024-12-25,Alimentação,Lanchonete,79.97,Cartão de débito
2186,2024-12-25,Moradia,Condomínio,1560.04,Dinheiro
2187,2024-12-25,Alimentação,Delivery,144.17,Pix
2188,2024-12-25,Moradia,Energia elétrica,601.37,Pix
2189,2024-12-25,Lazer,Viagem,221.86,Dinheiro
2190,2024-12-26,Saúde,Farmácia,251.31,Boleto
2191,2024-12-26,Saúde,Farmácia,416.79,Pix
2192,2024-12-26,Educação,Material escolar,703.65,Dinheiro
2193,2024-12-26,Moradia,Aluguel,1346.06,Cartão de crédito
2194,2024-12-27,Alimentação,Lanchonete,126.15,Cartão de débito
2195,2024-12-27,Moradia,Gás,1539.6,Cartão de crédito
2196,2024-12-27,Alimentação,Supermercado,53.86,Cartão de débito
2197,2024-12-29,Lazer,Streaming,228.57,Pix
2198,2024-12-29,Moradia,Internet,888.92,Cartão de débito
2199,2024-12-31,Transporte,Estacionamento,100.29,Pix
2200,2024-12-31,Transporte,Estacionamento,98.56,Pix
